SIST_CRIA;NIV_TERR;COD_TERR;NOM_TERR;CL_GAL;NOM_CL_GAL;E_CRIA_GAL;E_TEM_GAL;E_GAL_VEND;E_OVOS_PROD;E_OVOS_VEND;E_SUBS;E_COMERC;E_RECEBE_ORI;E_ORI_GOV;E_ORI_PROPRIA;E_ORI_COOP;E_ORI_EMP_INT;E_ORI_EMP_PRIV;E_ORI_ONG;E_ORI_SIST_S;E_ORI_OUTRA;E_GAL_ENG;E_GAL_GALOS;E_GAL_POED;E_GAL_MATR;E_ASSOC_COOP;E_FINANC;E_FINANC_COOP;E_FINANC_INTEG;E_DAP;E_AGRIFAM;E_N_AGRIFAM;E_PRODUTOR;E_COOPERATIVA;E_SA_LDTA;E_CNPJ;GAL_TOTAL;GAL_ENG;GAL_GALOS;GAL_POED;GAL_MATR;GAL_VEND;V_GAL_VEND;Q_DZ_PROD;Q_DZ_VEND;V_Q_DZ_PROD;V_Q_DZ_VEND;A_TOTAL;A_PAST_PLANT;A_LAV_PERM;A_LAV_TEMP;A_APPRL;VTP_AGRO;RECT_AGRO;N_TRAB_TOTAL;N_TRAB_LACOS
4-Outro;UF;26;Pernambuco;1;De 1 a 100;121.887;121.887;12.958;90.095;;96.362;25.525;6.894;3.882;1.435;563;90;49;491;39;696;;;;;1.091;15.305;254;8;49.918;102.564;19.323;81.981;3;8;202;2.324.450;;;;;228.765;4.717.318;9.001.538;;50.098.367;;1.791.681;124.206;31.430;198.183;220.981;922.962.674;631.689.728;327.664;291.613
4-Outro;UF;26;Pernambuco;2;De 101 a 200;447;447;158;338;;251;196;55;29;19;5;;3;2;;1;;;;;11;63;3;;149;347;100;346;1;;2;67.552;;;;;37.161;468.560;148.920;;865.160;;15.811;3.965;254;1.567;1.783;14.724.271;11.458.812;1.501;1.067
4-Outro;UF;26;Pernambuco;3;De 201 a 500;51;51;22;36;1;22;29;11;1;8;;1;1;1;;;49;24;25;3;1;9;1;;16;39;12;38;;;1;16.459;12.899;1.030;2.517;X;10.112;149.510;26.388;X;183.719;X;1.684;299;47;126;32;1.983.745;1.639.113;151;94
4-Outro;UF;26;Pernambuco;4;De 501 a 1.000;21;21;9;11;1;8;13;6;1;3;;1;;;;1;21;10;8;1;1;2;;;5;15;6;18;;;;16.290;14.839;930;516;X;44.880;968.400;9.248;X;50.628;X;612;43;12;395;26;1.987.183;1.797.529;72;44
4-Outro;UF;26;Pernambuco;5;De 1.001 a 5.000;23;23;6;8;;8;15;7;;2;;6;;;;;22;4;6;;;3;;;8;17;6;13;;;;80.086;77.006;13;3.067;;60.400;113.970;42.110;;281.645;;449;17;1;97;73;610.387;236.897;74;61
4-Outro;UF;26;Pernambuco;6;De 5.001 a 10.000;36;36;8;9;;3;33;16;4;4;;8;;;;1;35;4;9;;2;6;;;14;32;4;25;;;;291.541;283.430;13;8.098;;89.710;390.440;726;;4.861;;565;75;7;56;58;2.591.614;2.426.937;111;94
4-Outro;UF;26;Pernambuco;7;De 10.001 a 50.000;41;41;4;4;;5;36;19;1;5;1;12;;;;1;41;3;3;;4;7;;;13;28;13;33;1;;;849.360;839.334;10.002;X;;49.000;X;X;;X;;1.310;63;4;156;51;1.465.014;1.005.332;158;79
4-Outro;UF;26;Pernambuco;8;De 50.001 a 100.000;4;4;;;;1;3;1;;1;;;;;;;4;1;;;;1;;;;4;;2;;;;256.000;227.500;X;;;;;;;;;105;;;6;14;33.884;27.200;19;16
4-Outro;UF;26;Pernambuco;9;De 100.001 e mais;4;4;1;2;;;4;3;1;3;;;;;;;3;2;2;;;;;;;;4;4;;;;865.864;619.218;X;X;;X;X;X;;X;;164;6;;5;;14.117.490;196.800;61;7
4-Outro;UF;26;Pernambuco;10;Total;123.023;122.514;13.527;91.012;2;97.025;25.998;7.047;3.940;1.488;570;119;54;495;39;703;175;48;53;4;1.118;15.469;260;8;50.317;103.456;19.567;82.813;5;8;207;4.767.602;2.074.226;40.738;260.618;18;556.595;7.080.848;11.865.370;X;65.722.059;X;1.816.242;128.908;31.857;201.254;223.512;964.784.805;653.794.353;331.149;294.238
4-Outro;UF;27;Alagoas;0;Sem galinaceos em 30.09.2017;129;;88;129;;86;43;12;7;4;;1;;;;2;;;;;2;22;1;1;57;93;36;75;;;;;;;;;7.342;44.140;16.945;;100.867;;656;27;36;111;34;1.101.729;827.505;388;308
4-Outro;UF;27;Alagoas;1;De 1 a 100;40.555;40.555;2.303;25.729;;27.214;13.341;2.334;1.259;678;267;10;14;20;14;172;;;;;957;5.730;87;4;15.442;34.830;5.725;28.103;;1;27;832.880;;;;;44.051;961.878;1.878.019;;10.364.894;;394.292;41.782;8.124;62.600;24.299;347.818.295;246.998.943;122.830;102.838
4-Outro;UF;27;Alagoas;2;De 101 a 200;186;186;45;125;;68;118;27;10;12;2;;;;;3;;;;;10;38;;;67;141;45;125;;;3;28.338;;;;;3.568;87.701;50.916;;300.545;;9.052;1.797;75;627;1.494;5.403.096;4.318.167;698;450
4-Outro;UF;27;Alagoas;3;De 201 a 500;19;19;9;13;1;6;13;3;1;1;1;;;;;;18;12;15;2;1;4;;;9;14;5;16;1;;;5.715;3.817;X;1.624;X;X;X;13.593;X;97.389;X;369;53;39;149;1;1.722.395;1.545.684;161;40
4-Outro;UF;27;Alagoas;4;De 501 a 1.000;3;3;2;2;;;3;2;2;;;;;;;;2;1;3;;;;;;;1;2;1;;;2;1.800;X;X;X;;X;X;X;;X;;244;X;4;18;36;82.517;32.897;99;1
4-Outro;UF;27;Alagoas;5;De 1.001 a 5.000;2;2;;;;;2;1;;;1;;;;;1;2;;;;1;;;;1;1;1;1;;;;X;X;;;;;;;;;;X;X;;X;;X;X;X;X
4-Outro;UF;27;Alagoas;6;De 5.001 a 10.000;2;2;;;;;2;;;;;;;;;;2;;;;;;;;;2;;2;;;;X;X;;;;;;;;;;X;;;X;;X;X;X;X
4-Outro;UF;27;Alagoas;7;De 10.001 a 50.000;7;7;;;;;7;5;1;1;;2;;;;2;7;;;;;1;;;2;5;2;6;;;2;184.000;184.000;;;;;;;;;;167;104;;23;15;180.456;123.620;38;12
4-Outro;UF;27;Alagoas;9;De 100.001 e mais;2;2;;1;;;2;2;;2;;;;;;;;;2;;;;;;;;2;;;2;2;X;;;X;;;;X;;X;;X;;;;;X;;X;
4-Outro;UF;27;Alagoas;10;Total;40.905;40.776;2.447;25.999;1;27.374;13.531;2.386;1.280;698;271;13;14;20;14;180;31;13;20;2;971;5.795;88;5;15.578;35.087;5.818;28.329;1;3;36;1.705.731;216.552;277;627.682;X;56.456;1.122.269;14.880.890;X;101.311.694;X;404.818;43.771;8.279;63.535;25.878;446.753.755;253.851.085;124.296;103.656
4-Outro;UF;28;Sergipe;0;Sem galinaceos em 30.09.2017;120;;72;120;;24;96;9;6;2;;;;;;1;;;;;3;12;;;47;97;23;87;;;;;;;;;1.700;32.922;11.914;;66.304;;818;157;30;126;78;1.143.252;908.555;272;250
4-Outro;UF;28;Sergipe;1;De 1 a 100;24.712;24.712;3.158;18.995;;5.117;19.595;2.245;1.666;478;43;9;7;3;23;72;;;;;259;2.917;61;14;10.135;19.835;4.877;19.342;;2;10;549.687;;;;;95.344;2.007.722;2.217.698;;12.927.750;;366.094;91.709;11.320;58.671;40.847;418.646.898;320.325.670;64.934;55.619
4-Outro;UF;28;Sergipe;2;De 101 a 200;219;219;85;174;;24;195;37;23;12;2;;;;;3;;;;;5;42;;;69;154;65;176;;;;33.119;;;;;22.226;332.900;57.899;;360.919;;6.844;2.595;268;1.261;906;8.381.666;6.871.733;716;505
4-Outro;UF;28;Sergipe;3;De 201 a 500;38;38;14;20;1;3;35;4;2;1;;;;;;1;34;19;20;4;2;6;;;18;33;5;29;;;;13.256;9.980;836;2.426;X;10.080;169.690;3.862;X;24.860;X;593;165;7;73;36;1.327.017;1.099.008;115;77
4-Outro;UF;28;Sergipe;4;De 501 a 1.000;16;16;9;9;;;16;;;;;;;;;;16;7;9;1;1;4;;;5;9;7;14;;;;13.274;12.627;X;353;X;14.070;256.175;1.984;;13.870;;121;18;10;13;12;608.224;574.170;50;35
4-Outro;UF;28;Sergipe;5;De 1.001 a 5.000;10;10;4;4;;;10;3;1;2;;;;;;;9;2;3;;;1;;;7;8;2;7;;;;29.065;27.030;X;2.024;;51.070;641.516;35.248;;176.688;;113;68;2;34;3;1.043.571;779.689;33;21
4-Outro;UF;28;Sergipe;6;De 5.001 a 10.000;5;5;;;;;5;3;;2;;1;;;;;5;;;;;;;;1;3;2;5;;;;40.000;40.000;;;;;;;;;;83;57;8;2;6;91.326;86.000;14;6
4-Outro;UF;28;Sergipe;7;De 10.001 a 50.000;5;5;;;;;5;4;;3;;1;;;;;5;;;;;;;;;;5;5;;;;137.750;137.750;;;;;;;;;;82;22;1;;0;300.000;300.000;32;6
4-Outro;UF;28;Sergipe;8;De 50.001 a 100.000;4;4;;;;1;3;4;;4;;;;;;;4;;;;;;;;;;4;4;;;;310.000;310.000;;;;;;;;;;243;77;;15;42;3.350;;29;4
4-Outro;UF;28;Sergipe;10;Total;25.129;25.009;3.342;19.322;1;5.169;19.960;2.309;1.698;504;45;11;7;3;23;77;73;28;32;5;270;2.982;61;14;10.282;20.139;4.990;19.669;;2;10;1.126.151;537.387;1.139;4.803;16;194.490;3.440.925;2.328.605;X;13.570.391;X;374.992;94.867;11.646;60.196;41.931;431.545.305;330.944.826;66.195;56.523
4-Outro;UF;29;Bahia;0;Sem galinaceos em 30.09.2017;1.496;;1.062;1.496;;847;649;130;62;18;17;9;1;14;4;12;;;;;21;219;4;;657;1.128;368;985;;;1;;;;;;28.161;533.340;101.640;;613.265;;25.447;4.735;892;1.646;3.650;11.181.573;7.909.122;3.785;3.264
4-Outro;UF;29;Bahia;1;De 1 a 100;296.792;296.792;38.016;240.491;;181.189;115.603;19.621;9.545;3.925;2.904;598;178;1.525;200;1.652;;;;;4.146;38.664;1.073;22;128.427;237.904;58.888;189.517;4;53;299;6.309.463;;;;;615.740;12.254.605;17.345.103;;99.441.518;;8.229.487;1.565.565;197.113;797.703;1.149.059;3.698.953.083;2.823.779.168;828.851;720.504
4-Outro;UF;29;Bahia;2;De 101 a 200;1.734;1.734;623;1.416;;712;1.022;324;66;190;37;10;7;4;3;27;;;;;98;312;10;2;590;1.092;642;1.232;1;4;17;259.743;;;;;53.113;1.110.133;416.002;;2.579.937;;409.447;76.419;5.287;93.134;113.052;465.026.030;396.262.590;7.801;4.275
4-Outro;UF;29;Bahia;3;De 201 a 500;170;170;81;128;14;47;123;46;9;28;5;;2;;;3;157;121;122;20;15;33;1;;52;109;61;128;;2;8;53.306;36.330;3.117;13.795;X;29.477;626.016;75.497;X;478.623;X;61.625;3.294;1.786;32.019;15.471;138.610.519;134.148.547;1.068;580
4-Outro;UF;29;Bahia;4;De 501 a 1.000;19;19;8;10;1;2;17;2;;1;;1;;;;;15;6;12;1;;;;;6;11;8;16;;;;14.441;9.064;220;5.155;X;X;X;28.881;X;199.172;X;1.737;256;3;15;726;868.960;595.163;59;32
4-Outro;UF;29;Bahia;5;De 1.001 a 5.000;10;10;2;4;;;10;4;2;3;;;;;;;10;4;5;;;1;;;4;5;5;7;;;1;24.800;22.560;464;1.776;;X;X;12.428;;71.716;;720;173;38;66;X;1.551.720;1.297.835;189;168
4-Outro;UF;29;Bahia;6;De 5.001 a 10.000;3;3;;;;;3;2;;;;1;;;;1;3;;;;;;;;;2;1;3;;;;25.355;25.355;;;;;;;;;;25;;0;X;;13.015;11.600;9;6
4-Outro;UF;29;Bahia;7;De 10.001 a 50.000;14;14;;;;;14;8;;2;;5;1;;;;14;;;;2;3;;;3;9;5;8;;2;2;378.500;378.500;;;;;;;;;;440;24;2;11;118;256.846;227.600;87;24
4-Outro;UF;29;Bahia;8;De 50.001 a 100.000;2;2;;;;;2;1;;1;;;;;;;2;;;;;;;;;1;1;1;;;;X;X;;;;;;;;;;X;X;;X;;X;X;X;X
4-Outro;UF;29;Bahia;9;De 100.001 e mais;1;1;;;;;1;1;;1;;;;;;;1;;;;;;;;;;1;1;;;;X;X;;;;;;;;;;X;X;;;X;X;X;X;X
4-Outro;UF;29;Bahia;10;Total;300.241;298.745;39.792;243.545;15;182.797;117.444;20.139;9.684;4.169;2.963;624;189;1.543;207;1.695;202;131;139;21;4.282;39.232;1.088;24;129.739;240.261;59.980;191.898;5;61;328;7.645.608;1.051.809;3.801;20.726;66;737.871;14.727.394;17.979.551;13.850;103.384.232;81.271;8.729.307;1.650.670;205.121;924.599;1.282.200;4.317.000.945;3.364.768.345;841.893;728.859
4-Outro;UF;31;Minas Gerais;0;Sem galinaceos em 30.09.2017;555;;280;555;;290;265;119;65;35;23;2;3;1;;5;;;;;44;102;7;;226;400;155;385;;;1;;;;;;10.194;196.205;80.346;;508.724;;23.167;7.492;1.113;3.705;3.717;53.668.113;45.148.928;1.439;1.095
4-Outro;UF;31;Minas Gerais;1;De 1 a 100;259.192;259.192;27.080;213.059;;116.007;143.185;55.293;22.200;20.338;13.031;1.903;580;324;312;2.508;;;;;32.145;43.240;3.218;57;85.656;198.392;60.800;187.084;15;188;719;8.434.464;;;;;839.695;15.641.329;24.734.714;;146.930.053;;12.591.477;4.268.731;392.504;818.865;2.282.299;12.772.812.955;9.979.687.081;729.679;568.304
4-Outro;UF;31;Minas Gerais;2;De 101 a 200;5.255;5.255;1.612;4.615;;1.834;3.421;1.807;541;890;456;65;23;5;13;83;;;;;1.209;1.191;127;8;1.763;3.332;1.923;3.829;1;16;43;806.183;;;;;160.331;3.498.544;2.270.827;;13.742.823;;639.666;227.474;14.996;65.308;119.479;854.730.130;677.605.930;21.495;11.569
4-Outro;UF;31;Minas Gerais;3;De 201 a 500;341;341;137;286;18;74;267;146;27;86;38;7;1;1;;7;330;277;273;35;99;75;12;1;86;177;164;259;;5;7;108.307;77.043;3.060;28.073;131;60.037;1.056.577;301.242;5.318;1.776.323;34.319;45.111;15.970;2.012;6.704;8.437;110.522.909;91.996.683;1.840;729
4-Outro;UF;31;Minas Gerais;4;De 501 a 1.000;25;25;12;17;3;4;21;13;1;7;3;2;1;;;;23;14;21;3;9;8;1;;8;15;10;19;;;1;19.005;14.245;91;4.662;7;11.800;257.700;36.323;11.584;243.355;80.388;1.296;548;51;82;250;2.286.213;1.799.436;104;46
4-Outro;UF;31;Minas Gerais;5;De 1.001 a 5.000;9;9;4;7;;1;8;6;1;5;;;;;;;7;5;8;1;2;1;1;;;3;6;4;;1;2;18.850;8.600;116;10.130;X;X;X;149.900;;976.800;;8.612;4.800;23;1.298;1.776;9.542.513;3.358.465;179;16
4-Outro;UF;31;Minas Gerais;6;De 5.001 a 10.000;5;5;2;3;;;5;3;;2;;1;;;;;4;;2;;2;;;;;2;3;5;;;;37.040;27.000;;X;;X;X;220.700;;568.200;;824;571;13;112;84;1.459.820;684.070;35;16
4-Outro;UF;31;Minas Gerais;7;De 10.001 a 50.000;38;38;8;10;;1;37;32;5;14;6;12;1;;;1;35;2;5;1;12;13;1;;7;16;22;30;1;;1;914.159;845.264;X;53.889;X;683.500;424.000;562.393;;2.392.906;;2.338;265;368;505;445;11.920.713;6.246.576;228;72
4-Outro;UF;31;Minas Gerais;8;De 50.001 a 100.000;9;9;3;3;;1;8;7;;4;1;2;;;1;;8;2;2;;3;4;;;3;3;6;5;1;1;4;665.990;582.266;X;X;;808.653;1.478.162;716.388;;2.151.004;;1.194;210;255;90;242;8.041.081;4.649.142;158;12
4-Outro;UF;31;Minas Gerais;9;De 100.001 e mais;14;14;3;4;;1;13;11;2;8;;1;;;;1;11;1;4;;2;3;;;2;2;12;10;;2;5;6.056.955;3.070.441;X;2.982.612;;3.725.895;3.248.312;66.497.904;;362.510.240;;4.101;114;30;29;253;367.660.485;5.150.246;1.066;18
4-Outro;UF;31;Minas Gerais;10;Total;265.443;264.888;29.141;218.559;21;118.213;147.230;57.437;22.842;21.389;13.558;1.995;609;331;326;2.605;418;301;315;40;33.527;44.637;3.367;66;87.751;202.342;63.101;191.630;18;213;783;17.060.953;4.624.859;29.796;3.165.506;145;6.354.505;26.394.579;95.570.737;16.902;531.800.427;114.707;13.317.786;4.526.177;411.365;896.697;2.416.982;14.192.644.932;10.816.326.556;756.223;581.877
4-Outro;UF;32;Espirito Santo;0;Sem galinaceos em 30.09.2017;41;;13;41;;6;35;9;5;3;1;;;1;;;;;;;4;7;2;;17;33;8;24;;;;;;;;;3.432;66.375;2.458;;14.178;;603;268;124;30;46;927.538;717.658;112;82
4-Outro;UF;32;Espirito Santo;1;De 1 a 100;35.486;35.486;1.078;26.338;;2.776;32.710;8.401;3.025;2.277;2.696;457;119;13;117;595;;;;;6.702;5.245;497;6;14.785;28.420;7.066;22.181;;15;94;950.189;;;;;27.998;539.333;3.438.164;;18.399.751;;791.895;328.550;158.956;32.257;125.099;1.496.823.283;1.155.311.566;112.025;83.842
4-Outro;UF;32;Espirito Santo;2;De 101 a 200;391;391;51;330;;51;340;132;45;54;38;10;1;;1;3;;;;;97;70;8;;181;248;143;270;;3;6;61.366;;;;;3.892;116.662;146.976;;773.660;;29.811;14.459;3.160;782;7.326;39.644.304;32.666.683;1.758;968
4-Outro;UF;32;Espirito Santo;3;De 201 a 500;36;36;7;27;;4;32;11;3;6;1;1;;;;2;31;25;26;;11;5;1;;12;16;20;29;;1;2;12.350;7.130;1.197;4.023;;490;12.050;35.951;;304.812;;11.372;7.652;463;499;1.731;43.435.341;38.048.577;331;77
4-Outro;UF;32;Espirito Santo;4;De 501 a 1.000;7;7;2;3;;;7;5;1;2;1;1;;;;;5;3;4;;2;1;;;1;4;3;4;;1;1;5.223;X;505;1.963;;X;X;312;;1.609;;378;204;46;18;91;228.387;224.628;33;16
4-Outro;UF;32;Espirito Santo;5;De 1.001 a 5.000;3;3;;2;;;3;2;;;2;;;;;;;;3;;2;2;1;;2;1;2;2;;;;9.700;;;9.700;;;;X;;X;;54;;21;X;24;554.778;294.852;10;6
4-Outro;UF;32;Espirito Santo;6;De 5.001 a 10.000;2;2;1;2;;;2;2;;1;1;;;;;;;;2;;1;1;;;2;2;;2;;;;X;;;X;;X;X;X;;X;;X;;X;;X;X;X;X;X
4-Outro;UF;32;Espirito Santo;7;De 10.001 a 50.000;1;1;;;;;1;1;;1;;;;;;;;;1;;1;;;;;1;;1;;;;X;;;X;;;;;;;;X;;;;;;;X;X
4-Outro;UF;32;Espirito Santo;8;De 50.001 a 100.000;2;2;2;2;;;2;2;;1;1;;1;;;;;;2;;2;1;1;;1;1;1;1;;;;X;;;X;;X;X;X;;X;;X;;X;X;X;X;X;X;X
4-Outro;UF;32;Espirito Santo;9;De 100.001 e mais;3;3;;;;;3;3;;2;1;;;;;;2;;1;;2;;;;;;3;3;;;;800.000;X;;X;;;;;;;;41;;;;7;6.480.000;6.480.000;102;6
4-Outro;UF;32;Espirito Santo;10;Total;35.972;35.931;1.154;26.745;;2.837;33.135;8.568;3.079;2.347;2.742;469;121;14;118;600;38;28;39;;6.824;5.332;510;6;15.001;28.726;7.246;22.517;;20;103;2.012.948;349.885;1.702;649.806;;108.812;864.420;7.209.873;;27.968.133;;834.217;351.133;162.782;33.597;134.328;1.596.620.451;1.233.931.063;114.398;85.012
4-Outro;UF;33;Rio de Janeiro;0;Sem galinaceos em 30.09.2017;29;;18;29;;6;23;4;3;1;;;;;;;;;;;4;;;;3;19;10;22;;;;;;;;;892;16.040;X;;X;;367;32;7;29;X;474.996;311.681;58;51
4-Outro;UF;33;Rio de Janeiro;1;De 1 a 100;10.947;10.947;731;8.078;;3.630;7.317;2.746;1.147;1.299;272;24;27;6;2;242;;;;;1.616;596;11;1;1.266;7.160;3.787;9.412;3;21;78;279.702;;;;;19.263;405.989;2.169.485;;15.696.899;;343.034;93.006;9.219;14.190;73.251;345.560.638;274.190.926;27.170;20.020
4-Outro;UF;33;Rio de Janeiro;2;De 101 a 200;156;156;39;121;;50;106;54;22;31;6;;;;;3;;;;;17;10;;;23;80;76;138;;;;23.654;;;;;3.090;59.615;97.539;;723.985;;10.627;2.419;284;330;3.883;16.258.257;14.500.401;561;269
4-Outro;UF;33;Rio de Janeiro;3;De 201 a 500;21;21;4;13;2;4;17;11;4;7;;;;;;1;15;14;18;3;2;;;;1;4;17;18;;;;6.720;2.620;193;X;9;X;X;17.659;X;148.889;X;1.605;629;17;134;425;1.139.577;921.316;71;36
4-Outro;UF;33;Rio de Janeiro;4;De 501 a 1.000;7;7;;3;;1;6;3;2;1;;;;;;1;1;1;7;1;;1;;;;6;1;4;;;1;5.065;X;X;4.978;X;;;45.227;;302.589;;1.151;144;2;28;35;541.723;62.350;105;13
4-Outro;UF;33;Rio de Janeiro;5;De 1.001 a 5.000;5;5;1;2;1;;5;2;1;1;;;;;;;3;3;4;1;;;;;;2;3;5;;;;11.500;7.500;X;3.963;X;X;X;X;X;X;X;399;100;1;5;92;366.300;256.760;31;12
4-Outro;UF;33;Rio de Janeiro;6;De 5.001 a 10.000;1;1;;;;;1;1;;1;;;;;;;1;;;;;;;;;;1;1;;;;X;X;;;;;;;;;;X;;;X;;X;X;X;X
4-Outro;UF;33;Rio de Janeiro;7;De 10.001 a 50.000;3;3;;;;;3;2;1;1;;;;;;;2;;1;;;;;;;2;1;2;;;;79.000;X;;X;;;;;;;;83;;6;X;37;X;X;11;8
4-Outro;UF;33;Rio de Janeiro;9;De 100.001 e mais;1;1;;;;;1;1;;1;;;;;;;1;;;;;;;;;;1;1;;;;X;X;;;;;;;;;;X;;;;X;;;X;X
4-Outro;UF;33;Rio de Janeiro;10;Total;11.170;11.141;793;8.246;3;3.691;7.479;2.824;1.180;1.343;278;24;27;6;2;247;23;18;30;5;1.639;607;11;1;1.293;7.273;3.897;9.603;3;21;79;1.611.641;1.280.204;226;27.839;16;24.180;497.299;2.334.201;2.928;16.906.997;23.520;357.618;96.330;9.535;14.728;77.962;364.354.690;290.256.634;28.050;20.412
4-Outro;UF;35;Sao Paulo;0;Sem galinaceos em 30.09.2017;57;;28;57;;17;40;23;13;7;4;;;;1;;;;;;8;3;;;15;37;20;44;;1;21;;;;;;58.950;314.674;841.470;;4.230.772;;1.239;465;38;157;133;6.016.274;1.700.518;158;110
4-Outro;UF;35;Sao Paulo;1;De 1 a 100;35.276;35.276;2.761;21.737;;7.403;27.873;13.629;5.586;5.370;2.412;599;220;33;96;734;;;;;6.680;4.718;273;6;8.891;25.466;9.810;24.797;15;120;13.253;1.199.726;;;;;103.189;2.275.975;6.906.783;;41.063.518;;1.406.593;521.666;77.477;206.359;183.603;2.744.952.415;2.406.491.197;96.542;71.596
4-Outro;UF;35;Sao Paulo;2;De 101 a 200;922;922;238;638;;142;780;431;149;207;93;16;6;1;3;17;;;;;224;162;14;;243;584;338;656;1;2;372;143.343;;;;;21.604;516.624;458.278;;2.993.083;;69.101;22.915;2.980;16.702;7.090;205.601.070;167.834.725;3.674;2.308
4-Outro;UF;35;Sao Paulo;3;De 201 a 500;87;87;33;60;2;15;72;37;15;15;6;2;1;;;1;81;67;62;6;22;10;1;;21;55;32;62;;;32;27.166;19.798;882;6.461;25;X;X;108.588;X;790.452;X;5.728;1.356;197;841;599;11.338.931;9.882.674;315;197
4-Outro;UF;35;Sao Paulo;4;De 501 a 1.000;10;10;5;6;;1;9;6;3;;1;;;;;2;10;5;6;;7;2;;;2;7;3;7;;;7;7.400;5.525;X;X;;9.450;177.300;3.026;;16.190;;187;140;20;3;;382.949;335.236;40;24
4-Outro;UF;35;Sao Paulo;5;De 1.001 a 5.000;15;15;2;3;;;15;9;1;7;;2;;;;;13;2;6;;2;3;;;2;8;7;11;;2;7;52.150;42.989;X;9.130;;X;X;59.030;;471.180;;782;29;259;257;15;5.712.315;4.115.300;119;22
4-Outro;UF;35;Sao Paulo;6;De 5.001 a 10.000;13;13;;;;;13;10;1;3;1;4;;;;1;11;;2;;2;;;;1;10;3;10;;;7;111.820;96.620;;X;;;;;;;;243;45;7;25;22;530.370;429.550;37;27
4-Outro;UF;35;Sao Paulo;7;De 10.001 a 50.000;119;119;8;14;;2;117;66;5;29;13;25;1;;;3;111;5;14;;29;30;;;30;74;45;83;;8;67;3.173.950;2.898.751;9.368;265.831;;700.340;501.724;4.836.178;;31.341.243;;3.297;478;172;539;218;39.043.727;6.915.758;454;194
4-Outro;UF;35;Sao Paulo;8;De 50.001 a 100.000;39;39;3;7;;;39;34;1;19;5;10;;;;1;32;3;11;;12;7;1;;8;11;28;25;1;7;29;2.863.054;2.236.827;16.930;609.297;;398.100;266.100;13.476.486;;97.156.085;;3.547;762;1.463;5;550;139.959.652;41.442.200;740;59
4-Outro;UF;35;Sao Paulo;9;De 100.001 e mais;25;25;4;10;;;25;23;1;18;2;4;;;;1;17;4;10;;9;7;1;1;2;3;22;14;;7;19;7.655.454;4.949.128;131.598;2.574.728;;25.012.000;40.424.379;145.501.238;;415.532.257;;7.621;398;2.413;877;912;483.629.701;45.012.735;1.617;40
4-Outro;UF;35;Sao Paulo;10;Total;36.563;36.506;3.082;22.532;2;7.580;28.983;14.268;5.775;5.675;2.537;662;228;34;100;760;275;86;111;6;6.995;4.942;290;7;9.215;26.255;10.308;25.709;17;147;13.814;15.234.063;10.249.638;158.930;3.482.401;25;26.314.293;44.632.981;172.191.077;X;593.594.780;X;1.498.337;548.255;85.026;225.764;193.142;3.637.167.404;2.684.159.893;103.696;74.577
4-Outro;UF;41;Parana;0;Sem galinaceos em 30.09.2017;134;;40;134;;47;87;51;10;15;10;14;2;;;6;;;;;27;21;4;;37;98;36;87;;4;5;;;;;;4.783.387;4.486.878;10.409.489;;37.243.224;;2.578;880;42;989;282;48.358.763;8.804.795;375;285
4-Outro;UF;41;Parana;1;De 1 a 100;120.937;120.937;5.768;86.378;;36.223;84.714;46.802;12.767;12.039;18.805;9.410;2.197;111;84;1.565;;;;;35.556;29.423;10.289;501;45.454;96.614;24.323;68.204;2;76;441;4.364.846;;;;;1.373.779;3.447.934;17.268.383;;71.930.740;;3.544.572;962.870;58.755;1.231.546;591.748;9.181.238.766;7.500.157.380;311.975;274.799
4-Outro;UF;41;Parana;2;De 101 a 200;3.309;3.309;588;2.650;;839;2.470;1.368;366;482;547;170;45;8;2;41;;;;;1.071;856;314;8;1.307;2.483;826;1.917;1;9;35;505.801;;;;;38.901;940.588;1.151.802;;5.061.485;;168.922;57.204;1.591;47.424;32.100;399.571.073;330.038.736;10.041;8.119
4-Outro;UF;41;Parana;3;De 201 a 500;184;184;53;148;9;25;159;84;22;25;31;6;2;1;;6;171;108;98;10;62;39;14;;56;119;65;113;;;3;57.178;44.188;1.972;10.979;X;14.498;294.315;130.567;6.242;524.048;22.826;13.305;3.380;202;3.420;2.876;30.400.974;20.373.151;689;479
4-Outro;UF;41;Parana;4;De 501 a 1.000;13;13;5;10;;2;11;9;5;3;3;;1;1;;;11;6;10;;8;2;;;7;7;6;6;;1;3;11.375;8.041;491;X;;X;X;11.941;;48.031;;379;78;21;137;17;1.758.537;1.475.851;65;26
4-Outro;UF;41;Parana;5;De 1.001 a 5.000;8;8;;1;;;8;7;3;1;4;;;;;;7;;1;;7;4;3;;5;4;4;7;;;;16.140;14.840;;X;;;;X;;X;;265;37;1;63;59;627.002;574.070;20;11
4-Outro;UF;41;Parana;6;De 5.001 a 10.000;9;9;2;2;;;9;5;;;4;1;;;;;9;;;;4;5;1;1;4;5;4;6;;;;78.160;78.160;;;;X;X;X;;X;;241;44;;144;23;998.227;988.239;20;17
4-Outro;UF;41;Parana;7;De 10.001 a 50.000;154;154;18;27;;3;151;122;10;25;64;49;3;;1;1;146;11;17;1;98;68;18;1;76;119;35;95;;4;5;3.731.125;3.482.634;32.104;216.384;X;2.018.900;1.211.111;10.858.565;;45.185.176;;5.743;1.947;116;1.670;1.186;59.294.086;11.929.553;519;362
